"113991003","0713900000","채두류(기타/완두ㆍ이집트콩ㆍ콩ㆍ렌즈콩ㆍ누에콩ㆍ비둘기콩 외 기타/건조한 것)","2,638.0","10,649.0","11,920.9","22,179.0","351.9","108.3",
"113992000","1106100000","건조한 채두류의 것(제0713호의 것)","19,038.6","20,173.0","24,511.4","50,780.0","28.7","151.7",
"113995901","2006006010","콩(탈각/설탕저장처리)","16,164.0","23,780.0","16,166.4","24,490.0","0.0","3.0",
"113995902","2006006090","콩(기타/설탕저장처리)","2,990.8","6,984.0","11.8","93.0","△99.6","△98.7",
"114010000","1108110000","밀(전분)","1,986,096.2","1,017,343.0","1,007,787.5","484,829.0","△49.3","△52.3",
"114020001","1108121000","옥수수전분(식품용)","34.7","533.0","2,031.0","6,318.0","5,758.0","1,085.4",
"114020009","1108129000","옥수수전분(식품용이외 기타)","111,860.3","54,128.0","866,605.0","384,756.0","674.7","610.8",
"114030000","1108130000","감자(전분)","6,315,773.1","5,026,314.0","4,745,629.7","3,801,862.0","△24.9","△24.4",
"114040000","1108191000","고구마(전분)","837,000.0","838,355.0","1,176,002.0","1,186,169.0","40.5","41.5",
"114050001","1108141000","매니옥전분(식품용)","141,008.5","73,905.0","3,695.0","1,505.0","△97.4","△98.0",
"114050009","1108149000","매니옥전분(식품용이외 기타)","816,003.7","397,323.0","289,000.9","124,728.0","△64.6","△68.6",
"114090000","1108199000","전분(밀·옥수수·감자·매니옥·고구마 이외 기타)","13,242.9","80,339.0","11,028.2","36,894.0","△16.7","△54.1",
"114110000","1108200000","이눌린(inulin)","0.0","944.0","26.0","495.0","259,900.0","△47.6",
"115015901","2008111000","피넛버터(조제저장처리/기타)","385,699.3","1,156,134.0","424,442.5","1,372,632.0","10.0","18.7",
"115015902","2008119000","땅콩(피넛버터 외 기타/조제 및 보존처리)","3,828,272.4","6,292,111.0","3,428,918.6","6,169,807.0","△10.4","△1.9",
"115015931","1202301000","낙화생(탈각하지 아니한 것)(종자)","0","0","20.4","44.0","0.0","0.0",
"115015932","1202302000","낙화생(탈각한 것)(종자)","0","0","10,303.4","24,787.0","0.0","0.0",
"115015933","1202410000","낙화생(탈각하지 아니한 것)(기타)","11,500.0","13,586.0","0","0","△100.0","△100.0",
"115015934","1202420000","낙화생(탈각한 것)(기타)","16,165.2","25,019.0","46,522.3","85,711.0","187.8","242.6",
"115020000","1203000000","코프라","46,012.6","50,553.0","15.7","312.0","△100.0","△99.4",
"115030000","1204000000","아마인(파쇄여부 불문)","106,705.6","70,729.0","93,847.8","72,226.0","△12.0","2.1",
"115040011","1205101000","저에루크산 유채(레이프 또는 콜자)의 씨(사료작물 재배용 종자)","0","0","0","0","0.0","0.0",
"115040019","1205109000","저에루크산유채(레이프 또는 콜자)씨(기타)","0","0","0","0","0.0","0.0",
"115040099","1205909000","유채(기타)","0.1","118.0","10.0","34.0","9,900.0","△71.2",
"115050000","1206000000","해바라기씨(파쇄여부 불문)","371,300.4","468,922.0","380,452.2","499,395.0","2.5","6.5",
"115100121","1207100000","팜넛과 핵","0","0","0","0","0.0","0.0",
"115110121","1207210000","면실(종자)","0","0","0","0","0.0","0.0",
"115110131","1207291000","면실(사료용)(기타)","18,016,887.0","4,193,438.0","21,564,266.0","5,018,345.0","19.7","19.7",
"115110141","1207299000","면실 기타(기타)","937,990.0","225,301.0","871,886.0","208,006.0","△7.0","△7.7",
"115120121","1207300000","피마자","0","0","0.6","51.0","0.0","0.0",
"115130000","1207400000","참깨","5,070,987.4","10,033,226.0","1,308,169.2","2,175,093.0","△74.2","△78.3",
"115140000","1207500000","겨자씨","200,333.6","156,280.0","130,376.7","128,265.0","△34.9","△17.9",
"115150121","1207600000","잇꽃(카르타무스 틴크토리우스)씨","48,384.0","35,827.0","33,139.4","28,655.0","△31.5","△20.0",
"115160000","1207910000","양귀비씨","500.0","4,513.0","0","0","△100.0","△100.0",
"115170001","1207992000","시어넛(캐리트넛)","0","0","0","0","0.0","0.0",
"115180000","1207991000","들깨","1,962,714.3","3,736,894.0","1,511,560.4","2,362,008.0","△23.0","△36.8",
"115990000","1207999000","채유종자와 과실(팜넛, 목화씨, 피마자, 참깨, 겨자씨, 잇꽃, 멜론종자, 양귀비씨, 들째, 시어너트 외 기타)","417,509.6","372,428.0","438,106.3","373,845.0","4.9","0.4",
"115992000","1208900000","채유종자와 과실의 분, 조분(대두분 이외 기타)","1,602,980.7","2,639,101.0","1,215,110.0","2,153,700.0","△24.2","△18.4",
"116010101","0808100000","사과(신선)","0","0","13,230.0","33,309.0","0.0","0.0",
"116010102","0813300000","사과(건조)","38.9","2,225.0","1.8","98.0","△95.4","△95.6",
"116015101","2009710000","사과주스(브릭스(Brix) 값이 20을 초과하지 않은 것)","330,489.6","598,893.0","428,879.2","640,020.0","29.8","6.9",
"116015102","2009790000","사과쥬스(기타)","644,466.3","1,128,890.0","794,644.3","1,243,650.0","23.3","10.2",
